kode_prov;kode_kab;tahun;q;adhb_or_adhk;status_data;c_pdrb;c_1;c_1a;c_1b;c_1c;c_1d;c_1e;c_1f;c_1g;c_1h;c_1i;c_1j;c_1k;c_1l;c_2;c_3;c_4;c_4a;c_4b;c_5;c_6;c_7
16;04;2024;2;1;3;7592010.95229790;4429469.00000000;2477085.50000000;504411.40000000;77528.60000000;402905.00000000;153969.10000000;135594.80000000;138218.60000000;231243.40000000;28560.30000000;83586.00000000;101682.20000000;94684.10000000;116704.30000000;869853.00000000;1827197.50000000;1434600.20000000;392597.30000000;1010.60000000;2377341.93509493;2029565.38279703
16;04;2024;3;1;3;8009440.53323219;4422563.60000000;2430869.90000000;509534.90000000;75251.00000000;421002.90000000;160807.00000000;140140.50000000;137210.30000000;238892.60000000;29349.20000000;82517.70000000;100041.20000000;96946.40000000;112886.90000000;874182.20000000;1901592.90000000;1489039.80000000;412553.10000000;5011.70000000;2703004.02187685;2009800.78864466
16;04;2024;4;1;3;7835686.02414544;4583523.10000000;2557542.00000000;522810.20000000;76038.50000000;416716.90000000;169239.80000000;144989.10000000;137917.40000000;247067.10000000;30085.60000000;85564.40000000;96787.50000000;98764.60000000;119363.90000000;1262972.00000000;2023359.60000000;1521322.80000000;502036.80000000;3027.40000000;2438779.11118898;2595339.08704354
16;04;2024;1;2;3;3496796.93120462;2378168.60000000;1323312.50000000;213205.60000000;45659.70000000;230211.00000000;87946.20000000;73063.30000000;86662.20000000;134552.30000000;18526.80000000;49115.00000000;58954.60000000;56959.40000000;70780.90000000;356966.90000000;1103811.40000000;863585.30000000;240226.10000000;118.20000000;958671.43120462;1371720.50000000
16;04;2024;2;2;3;4027194.14413647;2449806.50000000;1380114.50000000;214614.50000000;48165.10000000;232702.60000000;87711.80000000;73765.60000000;88335.60000000;134904.40000000;18650.70000000;50765.90000000;60059.50000000;60016.30000000;70944.90000000;487803.00000000;1104520.70000000;870014.20000000;234506.50000000;914.00000000;1071934.71529714;1158729.67116067
16;04;2024;3;2;3;4091445.12932316;2446789.50000000;1372984.40000000;214543.80000000;46395.40000000;237378.70000000;86924.30000000;75634.30000000;87655.00000000;136457.80000000;18448.80000000;49990.30000000;59029.60000000;61347.10000000;68859.30000000;468115.00000000;1140298.10000000;901457.50000000;238840.60000000;3035.00000000;1205284.52653808;1240936.29721492
16;04;2024;4;2;3;4029524.42144733;2514791.80000000;1420824.60000000;220064.30000000;46814.90000000;241991.90000000;87442.70000000;78099.40000000;91080.80000000;139765.30000000;19493.00000000;50584.10000000;57070.70000000;61560.10000000;70085.10000000;668816.80000000;1209196.80000000;920822.00000000;288374.80000000;1501.90000000;1195755.95307174;1630623.93162441
16;05;2010;0;1;3;9062374.64630820;5672897.85496152;2688109.58528101;543797.51754894;367115.51366241;405233.50285860;108898.82944021;178470.85977008;389333.41532441;208846.11954269;16498.13531926;239904.98174595;209309.49399902;317379.90046894;93597.22465427;826873.45302717;3181519.16770849;2076858.00398594;1104661.16372255;63172.36564874;3259020.12834223;4034705.54803422
16;05;2010;0;2;3;9062374.64630820;5672897.85496152;2688109.58528101;543797.51754894;367115.51366241;405233.50285860;108898.82944021;178470.85977008;389333.41532441;208846.11954269;16498.13531926;239904.98174595;209309.49399902;317379.90046894;93597.22465427;826873.45302717;3181519.16770849;2076858.00398594;1104661.16372255;63172.36564874;3259020.12834223;4034705.54803422
16;05;2011;0;1;3;10310384.04905410;6836139.63156047;3075365.29750697;630606.88202640;456778.12314073;561304.32295122;118058.72586813;199211.72920588;501950.70509232;214385.62670459;23260.26677263;377154.87805229;257205.86518416;420857.20905517;100159.08225901;888564.87341670;3463743.56661674;2294762.59956022;1168980.96705652;48349.02721918;3882873.98565835;4909446.11767629
16;05;2011;0;2;3;9167471.32213434;6079838.44461624;2856094.52660314;571713.62750738;382925.11425440;432422.29558894;113991.13692852;196211.72920588;410910.12846052;209385.62670459;17800.86034666;250014.63763134;221588.74240742;416780.01897746;98079.95625111;853134.47856888;3294715.22299251;2132892.41570117;1161822.80729134;32214.62329126;3591887.34270773;4782398.74629340
16;05;2012;0;1;3;10989477.32315420;7896135.24253928;3638944.40776684;700373.28411294;490222.59010406;665079.22201379;123524.85283120;208096.71471039;585685.12460006;225475.81263791;25002.63859418;434483.45324183;318567.42264038;480679.71928570;111427.71166798;996570.07076792;3874917.53604691;2602287.89222431;1272629.64382260;482604.60128948;3899174.86597639;6271352.70513378
16;05;2012;0;2;3;9245287.10403058;6503647.28471353;3123246.66234425;578695.11841904;404262.49787227;462407.71229001;103615.91189216;207096.71471039;444913.79800051;212475.81263791;19118.52309737;268772.73079644;253518.40762201;425523.39503117;103528.68380214;924120.20705647;3451653.38453397;2205679.50236007;1245973.88217390;377748.84474110;3853753.32999055;5969164.63080717
16;05;2013;0;1;3;11972541.70068300;8947161.10285879;4276358.31803071;787495.41169894;538893.60567462;740215.09336989;125752.79660028;223957.18651295;619909.60078561;236070.58925764;27914.35443508;496313.96367289;361438.00583601;512842.17698417;131312.03148588;1134720.56251258;4216086.93474835;2968580.73127156;1247506.20347679;300634.11945587;4194449.43955852;6951822.48993695
16;05;2013;0;2;3;9788565.57982854;6849625.94344834;3320679.55201855;603825.32997135;421096.86987684;487025.59575660;112765.87213903;221957.18651295;459330.97837018;216070.58925764;20823.57423627;286503.87974145;266628.49072392;432918.02484357;114256.18441171;990125.13004730;3631284.01045648;2336439.37085577;1294844.63960071;129810.56818402;4420678.72283076;6347214.97955007
16;05;2014;0;1;3;13376410.36072700;9850269.03828394;4741388.24041666;933255.62346714;613445.15878776;803374.81827565;127498.31565836;232364.22625694;717110.56611485;240032.81760631;32658.50490961;508330.88797742;388153.53324373;512656.34556953;160728.30466639;1261300.55342385;4637906.77391181;3228353.68060299;1409553.09330882;130732.76072702;4416735.26597985;7081262.33626590
16;05;2014;0;2;3;10510076.07111350;7163318.54038658;3440463.09495291;619976.78881688;466617.44151052;496717.40511215;117680.05885280;229364.22625694;511189.44582817;237032.81760631;22591.16778327;299295.42092285;280621.03192638;441769.64081740;127876.42659307;1011761.91252737;3698644.74447306;2351876.83482436;1346767.90964870;334218.67098947;4601901.64037460;6427645.86423066
16;05;2015;0;1;3;14139033.74379000;10365179.28973960;4729195.09489919;1088499.97387248;660156.23487866;869140.11260949;142744.00065579;242509.06262407;782657.70814256;260309.26065991;34541.74369355;573510.69553855;433007.40559367;548907.99657167;177084.09293330;1360061.04909626;4596949.56584391;3127278.24354720;1469671.32229671;283636.24420889;4568145.71204834;7212022.21008023
16;05;2015;0;2;3;11049704.07148630;7438519.55835432;3486565.30042528;646325.80234160;487852.03658838;523079.19123627;130755.15055393;236509.06262407;550283.07838470;252309.26065991;23161.31552607;333633.08704814;303422.56332019;464623.70964581;137121.89223575;1061961.17484758;3699834.86326149;2355895.16622305;1343939.69703844;140015.53714407;4479030.86657660;5906779.82093353
16;05;2016;0;1;3;14758367.53919640;11094025.54819570;5055089.70123270;1204648.53842752;687638.51175119;929380.26432529;141763.11786671;253710.04564408;837187.03893198;272134.57001521;35449.54277324;621235.95850014;467186.45879353;588601.79993410;191225.11862981;1290095.50191997;4901662.07770738;3307406.63859159;1594255.43911579;245267.17898632;4774243.87524385;7738151.76148659
16;05;2016;0;2;3;11629973.06175370;7754769.83401507;3635934.11189363;678888.42970182;498468.72987405;544380.64213802;133711.93337256;248710.04564408;576664.93909918;268134.57001521;23867.49717605;350026.25524685;311955.65932991;484027.02052372;145111.15250239;991308.66733141;3869732.27454201;2483260.22423750;1386472.05030451;173738.54735003;4404719.11736736;5709406.53135459
16;05;2017;0;1;3;15877312.25499440;11741914.60118040;5321605.40508879;1272838.19754132;723142.06465887;976318.11878405;151504.94476275;271810.51006963;906629.84086275;288177.15727868;38207.17420638;663849.81279902;493521.18550967;634310.18961853;201904.43483099;1523452.52758070;5094361.44571925;3477246.16771432;1617115.27800494;83689.55319627;6366527.06245597;9134537.36996919
16;05;2017;0;2;3;12214769.79276610;7987725.34104830;3739937.98830944;702480.12218322;514444.04707998;562809.81330886;136254.63158248;258006.61736525;592292.12221772;279535.40022547;24298.75105916;358796.79922015;319337.78044307;499531.26805351;149950.36743677;1084759.54355286;4011174.58013682;2619814.19290951;1391360.38722731;56403.60069939;5635647.79810515;6710891.43821314
16;05;2018;0;1;3;17495006.76452080;12767682.76956990;5851389.53244921;1351925.74463290;765489.17333983;1028704.16737291;164358.17044817;295851.86740233;985881.32503848;309272.12706859;40785.36033153;720628.44799170;560037.68531118;693359.16818307;227903.88573423;1676707.75823333;5315754.02497956;3702355.15046216;1613398.87451739;151976.94202368;8525279.67465068;11170298.29067050
16;05;2018;0;2;3;12921706.38655480;8369736.66994244;3955733.38114592;730391.91160911;534596.43290482;576794.26188177;142202.69598205;268582.11364438;624181.42063911;284734.08395787;25232.40537937;371738.95669002;336883.46111348;518665.54499454;165921.20665169;1164665.45799345;4085977.87623764;2695683.82500740;1390294.05123025;101002.63770880;7024568.37716451;7990165.83914368
16;05;2019;0;1;3;19062784.30450830;13699591.85412910;6384144.53470496;1445532.46629132;789866.62895433;1071392.50995771;171694.73354810;312270.93353263;1049347.72113968;330875.44322483;43256.56821693;750486.09989356;606303.77866415;744420.43600089;267694.07194694;1894022.45545295;5262754.81345710;3683225.11610912;1579529.69734797;117927.87587964;6819274.42867808;8998481.19503545
16;05;2019;0;2;3;13680636.92458360;8759548.74590391;4221855.94735727;762747.44253707;543529.36800718;588127.08582378;146781.80393207;276384.68764339;642269.21939258;291233.05234524;25922.28495072;382666.05561246;349011.26571357;529020.53258860;183391.19722223;1265302.58585233;4056005.42461169;2723906.50824554;1332098.91636615;93853.29442686;5902558.68287344;6580023.00630687
16;05;2020;0;1;3;19237351.36368900;13719632.75912620;6440211.04963041;1438813.91374499;788343.13420040;1082937.32883966;166422.42894005;323454.34458554;996827.26956843;343061.18874827;36069.41844931;754770.57844261;575373.14895433;773348.95502216;251325.50391147;1710629.18554982;5371208.52155021;3707558.26917419;1663650.25237602;-225728.32637936;6898233.40413639;8487949.68420568
16;05;2020;0;2;3;13712552.65089680;8696975.24681818;4214678.79224677;740404.28860886;534832.89811906;589746.49315115;140963.55043377;282608.98182095;615229.68525615;299562.31764232;21416.08519078;381326.72441781;342944.69566964;533260.73426090;173391.19722223;1141302.93243880;4115089.05701733;2727175.19605544;1387913.86096189;-164243.26524701;5942558.68287343;6192521.20022621
16;05;2021;0;1;3;20412494.65785980;14203616.74316060;6641326.92094638;1465955.28224786;813484.59503162;1140795.19000000;171173.46642678;335213.85073833;1005305.74403666;365940.13154016;31902.61574787;807181.61000000;602921.37000000;822415.96644499;264658.57000000;1800432.56649574;5323041.13998613;3857558.26917419;1465482.87081194;-290033.81569164;7739958.29368172;8629178.83977282
16;05;2021;0;2;3;14032620.86567890;8797772.01111582;4223108.15000000;741292.77375520;536544.36339304;608774.87000000;141217.28482456;288426.38205376;615660.34603583;320052.38016905;18702.66719711;398715.22000000;354193.28000000;551084.29368727;175905.37000000;1150052.91290646;3845835.40447889;2731447.05530033;1114388.34917856;-213613.35745120;6037309.70915877;5760641.18452980
16;05;2022;1;1;3;5377254.02671119;3769705.71648537;1831814.09318388;401559.22710893;209176.99202612;306440.58834245;43196.36145748;87912.42389873;251471.39302256;88693.47518689;8301.96750084;193228.79316851;149371.69201172;198538.70957727;68157.75594888;257750.62047304;1334999.27890022;1058658.68246039;276340.59643983;-10222.81453457;2048106.69347729;2091243.22403903
16;05;2022;2;1;3;5609020.88289797;3972940.81233849;1915379.20567295;400453.47199074;219116.16508639;324691.23422703;45126.06422228;95224.82263601;280653.27875991;94016.24475239;8801.41578185;209795.98574606;161963.73458379;217719.18887909;75158.12182032;451978.30170588;1340329.55874656;1092068.54429515;248261.01445141;-109853.77889355;1853403.28093277;1974935.41375250
16;05;2022;3;1;3;5766923.03958938;4094949.76957088;1945102.68603916;410278.10269768;221134.95180093;335077.43741440;47422.90681844;96210.15038921;311818.47716811;100545.12017174;9155.01162133;224782.81865231;169764.96407901;223657.14271858;73309.42810320;453238.41628215;1429040.89390954;1107653.89801044;321386.99589911;-504.61543775;2141816.40866899;2424927.26150763
16;05;2022;4;1;3;5588918.89353648;3987932.00468131;1829406.67510400;406754.78532487;227466.04445888;336961.30001612;46860.76305496;97012.35524528;312234.58366882;101088.14212873;9217.91509598;225259.89243313;169553.86932548;226115.67882506;75503.43638005;640795.33400566;1447035.38564623;1123785.83098323;323249.55466300;-2605.97992286;2041735.25970200;2601476.54695591
16;05;2022;1;2;3;3557545.81342971;2285996.05675073;1133853.53615331;192233.48996054;138082.55909879;158790.19037912;34973.05041751;74989.85446236;153472.82851354;77869.47355471;4792.35189953;95089.79631721;88878.14082371;132970.78517041;43977.49575326;196768.23551934;908357.14153137;690417.98409904;217939.15743234;-5435.59225711;1586520.14907690;1458637.67294478
16;05;2022;2;2;3;3717295.89757221;2338793.20702476;1142006.96500671;195116.53634374;140941.02949636;164062.59081150;35294.36854805;77883.72807856;164046.43658156;80553.97382601;5006.37430976;99677.60590674;94556.22055684;139647.37755894;44808.39506218;277028.32178973;888562.62096729;694804.90839626;193757.71257103;-99016.54658449;1485937.53881424;1218817.63950149
16;05;2022;3;2;3;3718433.74830880;2330313.56404049;1126797.99442669;191705.30049681;138022.97949119;166616.14609257;35498.33476608;76422.27802682;167535.27256673;84102.85040859;5030.68155999;103347.51538344;95517.44933776;139716.76148383;46225.60373477;276489.16843590;915201.70095558;695071.97548088;220129.72547470;-366.23281012;1638826.88738273;1488256.94343055
16;05;2022;4;2;3;3608740.29255740;2376932.75844440;1151453.77441330;193149.35561970;139155.59384778;167460.03271681;36680.12147090;76934.98169436;171731.91948919;86551.55950051;5034.69223072;105293.06239262;99117.23928168;144370.42578683;48614.94343017;403229.14425503;947972.55967559;704444.69669328;243527.86298230;-2118.29268428;1429460.69644773;1595351.51701124
16;05;2023;1;1;3;5578235.27766099;4095863.61731703;1893395.87632509;453813.86925788;227298.77144699;338089.13440890;49819.56492042;96154.88798899;306973.56180852;102753.74069444;9194.45663302;224755.93717683;165979.96007180;227633.85658416;78601.65130361;309994.08062002;1331335.55430880;1081055.46000026;250280.09430854;-2456.36239339;2047162.69921393;2282265.96270901
16;05;2023;2;1;3;5887586.68808339;4335541.67374095;2068829.57911049;462498.36041996;246735.50959191;346225.77932350;49682.32994275;93394.85681823;319929.21669512;97937.94975502;10104.29298054;232849.42355457;172674.67918527;234679.69636361;81085.39250142;498323.48851162;1391220.74260434;1117435.77291357;273784.96969077;-2753.06058503;1646057.88677257;2061889.43546247
16;05;2023;3;1;3;6055051.19011329;4298511.93371780;2100055.72316296;470186.03690750;225011.22947136;347115.59636354;47118.55057275;99731.75050587;309018.39354635;103202.74720502;10171.05106000;225976.03413831;124407.44581833;236517.37496581;80757.75840718;468887.73029830;1431256.75477734;1114928.15412018;316328.60065717;-20805.94772278;2114885.27646217;2318442.31582672
